n,skip,SW_n,SW_rate,w100_n,w100_rate,w50_n,w50_rate,avg_peak,avg_ret,winrate,final,ret_pct,profit,filter,sort,mode,combo,set
162,380,20,12.345679012345679,46,28.39506172839506,70,43.20987654320987,94.71783692763027,46.983606214523334,58.0246913580247,86113442.06752782,761.1344206752781,76113442.06752782,F02_slope_05,S01_거래대금낮,weekly_2,F02_slope_05__S01_거래대금낮,FULL_weekly_2
188,354,23,12.23404255319149,51,27.127659574468083,92,48.93617021276596,88.21278360013928,43.934197853274966,59.04255319148937,92596291.96415693,825.9629196415693,82596291.96415693,F02_slope_05,S02_거래대금높,weekly_2,F02_slope_05__S02_거래대금높,FULL_weekly_2
121,421,12,9.917355371900827,32,26.446280991735538,56,46.28099173553719,82.54146143844258,34.82490050276254,58.67768595041323,52138129.60834267,421.3812960834267,42138129.60834267,F02_slope_05,S03_점수낮,weekly_2,F02_slope_05__S03_점수낮,FULL_weekly_2
205,337,21,10.24390243902439,60,29.268292682926827,95,46.34146341463415,82.99995534876624,34.80852213040088,60.0,81357470.36732179,713.5747036732179,71357470.36732179,F02_slope_05,S04_점수높,weekly_2,F02_slope_05__S04_점수높,FULL_weekly_2
149,393,15,10.06711409395973,34,22.818791946308725,50,33.557046979865774,70.13959201356974,25.229086509886724,49.664429530201346,47591338.89973122,375.9133889973122,37591338.89973122,F02_slope_05,S05_변동성낮,weekly_2,F02_slope_05__S05_변동성낮,FULL_weekly_2
137,405,16,11.678832116788321,38,27.73722627737226,66,48.175182481751825,89.09142056844576,35.03874958643675,60.58394160583942,58003086.93341833,480.0308693341833,48003086.93341833,F02_slope_05,S06_변동성높,weekly_2,F02_slope_05__S06_변동성높,FULL_weekly_2
221,321,33,14.93212669683258,80,36.199095022624434,123,55.65610859728507,107.54483081265553,52.67636671514353,64.70588235294117,126414770.4404672,1164.147704404672,116414770.4404672,F02_slope_05,S07_slope강한,weekly_2,F02_slope_05__S07_slope강한,FULL_weekly_2
148,394,15,10.135135135135135,40,27.027027027027028,75,50.67567567567568,86.98874672668921,40.35319569254292,60.810810810810814,69722729.6249635,597.2272962496351,59722729.62496351,F02_slope_05,S08_외인매수강,weekly_2,F02_slope_05__S08_외인매수강,FULL_weekly_2
144,398,18,12.5,47,32.63888888888889,81,56.25,104.0260952433656,50.2559216409194,67.36111111111111,82368527.16292393,723.6852716292393,72368527.16292393,F02_slope_05,S09_52주고점근접,weekly_2,F02_slope_05__S09_52주고점근접,FULL_weekly_2
144,398,16,11.11111111111111,32,22.22222222222222,60,41.66666666666667,85.49616024953798,40.37988610783704,56.94444444444444,68147035.99528533,581.4703599528533,58147035.99528533,F02_slope_05,S10_랜덤,weekly_2,F02_slope_05__S10_랜덤,FULL_weekly_2
136,384,18,13.23529411764706,41,30.14705882352941,59,43.38235294117647,97.44871470041892,51.68350617374536,56.61764705882353,80289568.3962937,702.8956839629369,70289568.3962937,F03_slope_10,S01_거래대금낮,weekly_2,F03_slope_10__S01_거래대금낮,FULL_weekly_2
183,337,18,9.836065573770492,42,22.950819672131146,84,45.90163934426229,79.33677831724826,34.81251662279322,57.92349726775956,73706905.41971159,637.069054197116,63706905.41971159,F03_slope_10,S02_거래대금높,weekly_2,F03_slope_10__S02_거래대금높,FULL_weekly_2
171,349,22,12.865497076023392,49,28.654970760233915,85,49.707602339181285,100.33500194826942,43.05161800145499,60.23391812865497,83618266.78248803,736.1826678248804,73618266.78248803,F03_slope_10,S03_점수낮,weekly_2,F03_slope_10__S03_점수낮,FULL_weekly_2
174,346,13,7.471264367816093,43,24.71264367816092,81,46.55172413793103,79.74141650004674,35.192691417906936,55.74712643678161,71235283.06715806,612.3528306715806,61235283.06715806,F03_slope_10,S04_점수높,weekly_2,F03_slope_10__S04_점수높,FULL_weekly_2
116,404,9,7.758620689655173,21,18.103448275862068,39,33.62068965517241,66.94275108863611,23.78715526816659,51.724137931034484,37593100.11107325,275.9310011107325,27593100.111073248,F03_slope_10,S05_변동성낮,weekly_2,F03_slope_10__S05_변동성낮,FULL_weekly_2
191,329,27,14.136125654450263,64,33.50785340314136,109,57.06806282722513,102.40420196197306,49.8950747001331,63.35078534031413,105299592.6772542,952.995926772542,95299592.6772542,F03_slope_10,S06_변동성높,weekly_2,F03_slope_10__S06_변동성높,FULL_weekly_2
203,317,28,13.793103448275861,67,33.004926108374384,108,53.20197044334976,104.74024570095186,51.92088576028878,63.05418719211823,115399398.09338623,1053.9939809338623,105399398.09338623,F03_slope_10,S07_slope강한,weekly_2,F03_slope_10__S07_slope강한,FULL_weekly_2
153,367,14,9.15032679738562,33,21.568627450980394,73,47.712418300653596,83.15054707555376,41.071495160355575,57.51633986928104,72839387.59534404,628.3938759534403,62839387.59534404,F03_slope_10,S08_외인매수강,weekly_2,F03_slope_10__S08_외인매수강,FULL_weekly_2
139,381,18,12.949640287769784,44,31.654676258992804,78,56.11510791366906,102.8883498047612,50.09738890570382,62.589928057553955,79635370.5789283,696.353705789283,69635370.5789283,F03_slope_10,S09_52주고점근접,weekly_2,F03_slope_10__S09_52주고점근접,FULL_weekly_2
153,367,17,11.11111111111111,39,25.49019607843137,70,45.751633986928105,92.18813442800155,42.33142286104546,56.86274509803921,74767076.97739956,647.6707697739956,64767076.97739956,F03_slope_10,S10_랜덤,weekly_2,F03_slope_10__S10_랜덤,FULL_weekly_2
96,279,3,3.125,16,16.666666666666664,33,34.375,54.628964246451325,15.60638639577247,54.166666666666664,24982130.93994157,149.82130939941572,14982130.93994157,F04_외인상위25,S01_거래대금낮,weekly_2,F04_외인상위25__S01_거래대금낮,FULL_weekly_2
101,274,3,2.9702970297029703,15,14.85148514851485,37,36.633663366336634,55.417572355152245,19.45209701237836,53.46534653465347,29646617.982502148,196.46617982502147,19646617.982502148,F04_외인상위25,S02_거래대금높,weekly_2,F04_외인상위25__S02_거래대금높,FULL_weekly_2
103,272,3,2.912621359223301,15,14.563106796116504,40,38.83495145631068,55.383274143696184,15.601392320354345,52.42718446601942,26069434.08996498,160.69434089964977,16069434.089964978,F04_외인상위25,S03_점수낮,weekly_2,F04_외인상위25__S03_점수낮,FULL_weekly_2
96,279,1,1.0416666666666665,16,16.666666666666664,37,38.54166666666667,52.60737616684812,15.06663877076045,53.125,24463973.219930034,144.63973219930034,14463973.219930034,F04_외인상위25,S04_점수높,weekly_2,F04_외인상위25__S04_점수높,FULL_weekly_2
93,282,1,1.0752688172043012,8,8.60215053763441,24,25.806451612903224,43.74001654386369,7.2886503598149375,49.46236559139785,16778444.834627893,67.78444834627892,6778444.834627893,F04_외인상위25,S05_변동성낮,weekly_2,F04_외인상위25__S05_변동성낮,FULL_weekly_2
95,280,3,3.1578947368421053,20,21.052631578947366,43,45.26315789473684,61.98176615399103,21.22655012374878,58.94736842105262,30165222.617561337,201.65222617561338,20165222.617561337,F04_외인상위25,S06_변동성높,weekly_2,F04_외인상위25__S06_변동성높,FULL_weekly_2
99,276,4,4.040404040404041,15,15.151515151515152,37,37.37373737373738,56.89148147643171,12.424112541472791,48.484848484848484,22299871.416058064,122.99871416058062,12299871.416058064,F04_외인상위25,S07_slope강한,weekly_2,F04_외인상위25__S07_slope강한,FULL_weekly_2
89,286,6,6.741573033707865,15,16.853932584269664,27,30.337078651685395,64.17066803126544,27.330027757937295,48.31460674157304,34323724.7045642,243.237247045642,24323724.7045642,F04_외인상위25,S08_외인매수강,weekly_2,F04_외인상위25__S08_외인매수강,FULL_weekly_2
108,267,6,5.555555555555555,16,14.814814814814813,44,40.74074074074074,63.42065556596018,27.895095589865328,62.96296296296296,40126703.23705454,301.26703237054545,30126703.23705454,F04_외인상위25,S09_52주고점근접,weekly_2,F04_외인상위25__S09_52주고점근접,FULL_weekly_2
94,281,2,2.127659574468085,15,15.957446808510639,31,32.97872340425532,52.77378382908396,15.715697582797114,52.12765957446809,24772755.727829285,147.72755727829284,14772755.727829285,F04_외인상위25,S10_랜덤,weekly_2,F04_외인상위25__S10_랜덤,FULL_weekly_2
178,297,15,8.426966292134832,48,26.96629213483146,78,43.82022471910113,77.62531410796866,35.52015713868324,58.42696629213483,73225879.70685616,632.2587970685615,63225879.70685616,F05_slope05_For양,S01_거래대금낮,weekly_2,F05_slope05_For양__S01_거래대금낮,FULL_weekly_2
139,336,17,12.23021582733813,33,23.741007194244602,60,43.16546762589928,80.66696541844493,36.563536136063966,53.956834532374096,60823315.2291289,508.233152291289,50823315.2291289,F05_slope05_For양,S02_거래대금높,weekly_2,F05_slope05_For양__S02_거래대금높,FULL_weekly_2
150,325,15,10.0,30,20.0,60,40.0,73.96355920612991,29.618521027503252,52.0,54427781.541254885,444.2778154125489,44427781.541254885,F05_slope05_For양,S03_점수낮,weekly_2,F05_slope05_For양__S03_점수낮,FULL_weekly_2
162,313,17,10.493827160493826,48,29.629629629629626,76,46.913580246913575,84.7306900259745,34.43409495269539,56.79012345679012,65783233.82336653,557.8323382336653,55783233.82336653,F05_slope05_For양,S04_점수높,weekly_2,F05_slope05_For양__S04_점수높,FULL_weekly_2
133,342,12,9.022556390977442,28,21.052631578947366,51,38.34586466165413,73.41313214387431,30.078660745668035,51.127819548872175,50004618.79173848,400.0461879173848,40004618.79173848,F05_slope05_For양,S05_변동성낮,weekly_2,F05_slope05_For양__S05_변동성낮,FULL_weekly_2
135,340,14,10.37037037037037,30,22.22222222222222,61,45.18518518518518,76.47021027580435,28.243583730947332,57.03703703703704,48128838.0367789,381.288380367789,38128838.0367789,F05_slope05_For양,S06_변동성높,weekly_2,F05_slope05_For양__S06_변동성높,FULL_weekly_2
142,333,17,11.971830985915492,36,25.352112676056336,64,45.07042253521127,80.75800382829426,37.56215635701238,56.33802816901409,63338262.02695757,533.3826202695757,53338262.02695757,F05_slope05_For양,S07_slope강한,weekly_2,F05_slope05_For양__S07_slope강한,FULL_weekly_2
192,283,19,9.895833333333332,48,25.0,87,45.3125,82.22400374888268,38.669513872531404,56.25,84245466.63526028,742.4546663526028,74245466.63526028,F05_slope05_For양,S08_외인매수강,weekly_2,F05_slope05_For양__S08_외인매수강,FULL_weekly_2
126,349,15,11.904761904761903,31,24.6031746031746,55,43.65079365079365,84.84274630687918,42.30031374641949,55.55555555555556,63298395.32048857,532.9839532048857,53298395.32048857,F05_slope05_For양,S09_52주고점근접,weekly_2,F05_slope05_For양__S09_52주고점근접,FULL_weekly_2
145,330,10,6.896551724137931,30,20.689655172413794,61,42.06896551724138,67.2195297612816,21.199182249715847,51.724137931034484,40738814.26208798,307.3881426208798,30738814.26208798,F05_slope05_For양,S10_랜덤,weekly_2,F05_slope05_For양__S10_랜덤,FULL_weekly_2
109,400,5,4.587155963302752,27,24.770642201834864,48,44.03669724770643,74.48493359948594,31.91487327462703,62.38532110091744,44787211.86934346,347.87211869343463,34787211.86934346,F06_외인기관동시매수,S01_거래대금낮,weekly_2,F06_외인기관동시매수__S01_거래대금낮,FULL_weekly_2
132,377,11,8.333333333333332,28,21.21212121212121,59,44.696969696969695,79.00800987112412,32.89092608385769,53.03030303030303,53416022.430692144,434.16022430692146,43416022.430692144,F06_외인기관동시매수,S02_거래대금높,weekly_2,F06_외인기관동시매수__S02_거래대금높,FULL_weekly_2
140,369,9,6.428571428571428,21,15.0,50,35.714285714285715,69.29851076059965,24.695167286676835,51.42857142857142,44573234.20134756,345.7323420134756,34573234.20134756,F06_외인기관동시매수,S03_점수낮,weekly_2,F06_외인기관동시매수__S03_점수낮,FULL_weekly_2
121,388,11,9.090909090909092,33,27.27272727272727,61,50.413223140495866,85.13653408035752,35.67698923433498,65.28925619834712,53169156.97354534,431.6915697354534,43169156.97354534,F06_외인기관동시매수,S04_점수높,weekly_2,F06_외인기관동시매수__S04_점수높,FULL_weekly_2
106,403,6,5.660377358490567,26,24.528301886792452,48,45.28301886792453,79.55348643643364,38.18366170049019,63.20754716981132,50474681.402519606,404.74681402519604,40474681.402519606,F06_외인기관동시매수,S05_변동성낮,weekly_2,F06_외인기관동시매수__S05_변동성낮,FULL_weekly_2
168,341,15,8.928571428571429,35,20.833333333333336,76,45.23809523809524,80.68975942903587,29.932320969096477,60.11904761904761,60286299.228082076,502.8629922808207,50286299.228082076,F06_외인기관동시매수,S06_변동성높,weekly_2,F06_외인기관동시매수__S06_변동성높,FULL_weekly_2
147,362,11,7.482993197278912,36,24.489795918367346,70,47.61904761904761,83.90657393390381,34.95814544719756,55.10204081632652,61388473.80738041,513.884738073804,51388473.80738041,F06_외인기관동시매수,S07_slope강한,weekly_2,F06_외인기관동시매수__S07_slope강한,FULL_weekly_2
110,399,10,9.090909090909092,25,22.727272727272727,51,46.36363636363636,83.12016381156701,42.55604863033741,61.81818181818181,56811653.493371144,468.1165349337115,46811653.493371144,F06_외인기관동시매수,S08_외인매수강,weekly_2,F06_외인기관동시매수__S08_외인매수강,FULL_weekly_2
124,385,12,9.67741935483871,28,22.58064516129032,56,45.16129032258064,86.85456794211252,41.901220336033894,60.483870967741936,61957513.21668202,519.5751321668201,51957513.21668202,F06_외인기관동시매수,S09_52주고점근접,weekly_2,F06_외인기관동시매수__S09_52주고점근접,FULL_weekly_2
117,392,11,9.401709401709402,27,23.076923076923077,48,41.02564102564102,77.82233594859647,34.058712416226946,58.97435897435898,49848693.52698553,398.4869352698554,39848693.52698553,F06_외인기관동시매수,S10_랜덤,weekly_2,F06_외인기관동시매수__S10_랜덤,FULL_weekly_2
121,396,15,12.396694214876034,34,28.09917355371901,58,47.93388429752066,100.79769031659943,57.11285902609343,63.63636363636363,79106559.42157306,691.0655942157306,69106559.42157306,F07_눌림목30_10,S01_거래대금낮,weekly_2,F07_눌림목30_10__S01_거래대금낮,FULL_weekly_2
105,412,9,8.571428571428571,18,17.142857142857142,35,33.33333333333333,64.91522369700238,21.98749526030467,40.0,33086870.023319904,230.86870023319906,23086870.023319904,F07_눌림목30_10,S02_거래대금높,weekly_2,F07_눌림목30_10__S02_거래대금높,FULL_weekly_2
123,394,11,8.94308943089431,23,18.69918699186992,45,36.58536585365854,75.48410648685274,30.80041019887019,45.52845528455284,47884504.54461033,378.84504544610326,37884504.54461033,F07_눌림목30_10,S03_점수낮,weekly_2,F07_눌림목30_10__S03_점수낮,FULL_weekly_2
110,407,9,8.181818181818182,23,20.909090909090907,38,34.54545454545455,72.33270460838993,33.77135531383076,48.18181818181818,47148490.845213845,371.4849084521385,37148490.845213845,F07_눌림목30_10,S04_점수높,weekly_2,F07_눌림목30_10__S04_점수높,FULL_weekly_2
115,402,6,5.217391304347826,21,18.26086956521739,39,33.91304347826087,75.95562588380946,40.78105676209113,54.78260869565217,56898215.2764048,468.982152764048,46898215.2764048,F07_눌림목30_10,S05_변동성낮,weekly_2,F07_눌림목30_10__S05_변동성낮,FULL_weekly_2
113,404,9,7.964601769911504,29,25.663716814159294,51,45.13274336283185,75.28177064038528,25.165797629599915,50.442477876106196,38437351.32144791,284.3735132144791,28437351.32144791,F07_눌림목30_10,S06_변동성높,weekly_2,F07_눌림목30_10__S06_변동성높,FULL_weekly_2
113,404,9,7.964601769911504,23,20.353982300884958,42,37.16814159292036,85.8823277996009,47.07687217351159,52.21238938053098,63196865.5560681,531.968655560681,53196865.5560681,F07_눌림목30_10,S07_slope강한,weekly_2,F07_눌림목30_10__S07_slope강한,FULL_weekly_2
104,413,10,9.615384615384617,20,19.230769230769234,34,32.69230769230769,70.24498292976749,30.701220752870533,47.11538461538461,41929269.58298536,319.2926958298535,31929269.582985356,F07_눌림목30_10,S08_외인매수강,weekly_2,F07_눌림목30_10__S08_외인매수강,FULL_weekly_2
99,418,11,11.11111111111111,22,22.22222222222222,36,36.36363636363637,86.75129255705284,43.54997289890795,48.484848484848484,53114473.16991888,431.1447316991888,43114473.16991888,F07_눌림목30_10,S09_52주고점근접,weekly_2,F07_눌림목30_10__S09_52주고점근접,FULL_weekly_2
96,421,7,7.291666666666667,18,18.75,34,35.41666666666667,73.86534559282087,32.31175567343607,48.95833333333333,41019285.446498625,310.1928544649862,31019285.446498625,F07_눌림목30_10,S10_랜덤,weekly_2,F07_눌림목30_10__S10_랜덤,FULL_weekly_2
135,424,10,7.4074074074074066,37,27.40740740740741,67,49.629629629629626,78.87423987486818,32.256562645878354,64.44444444444444,53546359.57193578,435.4635957193578,43546359.57193578,F08_안정추세60,S01_거래대금낮,weekly_2,F08_안정추세60__S01_거래대금낮,FULL_weekly_2
123,436,10,8.130081300813007,22,17.88617886178862,52,42.27642276422765,69.02876996726687,28.470192409917605,52.03252032520326,45018336.66419865,350.18336664198654,35018336.66419865,F08_안정추세60,S02_거래대금높,weekly_2,F08_안정추세60__S02_거래대금높,FULL_weekly_2
138,421,11,7.971014492753622,28,20.28985507246377,60,43.47826086956522,72.33429573952954,28.926533930833838,56.52173913043478,49918616.824550696,399.18616824550696,39918616.824550696,F08_안정추세60,S03_점수낮,weekly_2,F08_안정추세60__S03_점수낮,FULL_weekly_2
105,454,7,6.666666666666667,25,23.809523809523807,42,40.0,67.16065794469817,21.504024109242,55.23809523809524,32579225.3147041,225.792253147041,22579225.3147041,F08_안정추세60,S04_점수높,weekly_2,F08_안정추세60__S04_점수높,FULL_weekly_2
115,444,1,0.8695652173913043,20,17.391304347826086,37,32.17391304347826,51.96182017621157,15.287776144906134,50.43478260869565,27580942.56664205,175.80942566642048,17580942.56664205,F08_안정추세60,S05_변동성낮,weekly_2,F08_안정추세60__S05_변동성낮,FULL_weekly_2
147,412,15,10.204081632653061,49,33.33333333333333,81,55.10204081632652,89.8742281517631,35.819372385349304,61.904761904761905,62654477.40646347,526.5447740646347,52654477.40646347,F08_안정추세60,S06_변동성높,weekly_2,F08_안정추세60__S06_변동성높,FULL_weekly_2
158,401,15,9.49367088607595,45,28.48101265822785,77,48.734177215189874,83.99338764751639,36.51000247794018,61.39240506329114,67685803.91514547,576.8580391514547,57685803.91514547,F08_안정추세60,S07_slope강한,weekly_2,F08_안정추세60__S07_slope강한,FULL_weekly_2
135,424,13,9.62962962962963,31,22.962962962962962,56,41.48148148148148,86.54946427978142,42.70928718161848,57.03703703703704,67657537.69518493,576.5753769518493,57657537.69518493,F08_안정추세60,S08_외인매수강,weekly_2,F08_안정추세60__S08_외인매수강,FULL_weekly_2
160,399,17,10.625,40,25.0,77,48.125,84.91594580563958,44.67648097625808,66.25,81482369.56201291,714.8236956201291,71482369.56201291,F08_안정추세60,S09_52주고점근접,weekly_2,F08_안정추세60__S09_52주고점근접,FULL_weekly_2
131,428,11,8.396946564885496,35,26.717557251908396,62,47.32824427480916,75.25290257720053,25.864640185949906,57.25190839694656,43882678.64359437,338.82678643594375,33882678.64359437,F08_안정추세60,S10_랜덤,weekly_2,F08_안정추세60__S10_랜덤,FULL_weekly_2
161,353,14,8.695652173913043,46,28.57142857142857,75,46.58385093167702,83.30346493261473,35.531647636998436,56.52173913043478,67205952.69556749,572.0595269556749,57205952.69556749,F09_slope05_과열X,S01_거래대금낮,weekly_2,F09_slope05_과열X__S01_거래대금낮,FULL_weekly_2
88,426,4,4.545454545454546,10,11.363636363636363,32,36.36363636363637,57.52468882553078,20.500108115170022,56.81818181818182,28040095.141349617,180.4009514134962,18040095.141349617,F09_slope05_과열X,S02_거래대금높,weekly_2,F09_slope05_과열X__S02_거래대금높,FULL_weekly_2
133,381,11,8.270676691729323,30,22.55639097744361,48,36.09022556390977,77.49528079353871,28.213935406724847,54.88721804511278,47524534.09094404,375.24534090944036,37524534.09094404,F09_slope05_과열X,S03_점수낮,weekly_2,F09_slope05_과열X__S03_점수낮,FULL_weekly_2
96,418,6,6.25,17,17.708333333333336,38,39.58333333333333,60.95954363641266,21.802519994417633,54.166666666666664,30930419.194640927,209.30419194640928,20930419.194640927,F09_slope05_과열X,S04_점수높,weekly_2,F09_slope05_과열X__S04_점수높,FULL_weekly_2
90,424,7,7.777777777777778,15,16.666666666666664,29,32.22222222222222,59.855341540069034,16.646939478248942,60.0,24982245.530424047,149.82245530424046,14982245.530424047,F09_slope05_과열X,S05_변동성낮,weekly_2,F09_slope05_과열X__S05_변동성낮,FULL_weekly_2
152,362,16,10.526315789473683,41,26.973684210526315,71,46.71052631578947,81.803548618263,36.38544396925975,55.92105263157895,65305874.833274804,553.0587483327481,55305874.833274804,F09_slope05_과열X,S06_변동성높,weekly_2,F09_slope05_과열X__S06_변동성높,FULL_weekly_2
179,335,19,10.614525139664805,51,28.49162011173184,80,44.6927374301676,84.89310657221131,40.69782747581484,54.18994413407822,82849111.18170857,728.4911118170858,72849111.18170857,F09_slope05_과열X,S07_slope강한,weekly_2,F09_slope05_과열X__S07_slope강한,FULL_weekly_2
92,422,6,6.521739130434782,16,17.391304347826086,34,36.95652173913043,60.19300235399577,20.424123149249017,53.2608695652174,28790193.297309093,187.90193297309094,18790193.297309093,F09_slope05_과열X,S08_외인매수강,weekly_2,F09_slope05_과열X__S08_외인매수강,FULL_weekly_2
120,394,13,10.833333333333334,23,19.166666666666668,46,38.333333333333336,76.94215317676237,30.49226800151263,57.49999999999999,46590721.60181516,365.90721601815153,36590721.60181516,F09_slope05_과열X,S09_52주고점근접,weekly_2,F09_slope05_과열X__S09_52주고점근접,FULL_weekly_2
86,428,3,3.488372093023256,15,17.441860465116278,31,36.04651162790697,56.28968231760846,16.930610059651602,45.348837209302324,24560324.65130038,145.6032465130038,14560324.651300378,F09_slope05_과열X,S10_랜덤,weekly_2,F09_slope05_과열X__S10_랜덤,FULL_weekly_2
136,395,17,12.5,48,35.294117647058826,79,58.08823529411765,107.8139845443311,52.782630772291604,64.70588235294117,81784377.85031658,717.8437785031658,71784377.85031658,F10_KOSDAQ만,S01_거래대금낮,weekly_2,F10_KOSDAQ만__S01_거래대금낮,FULL_weekly_2
163,368,25,15.337423312883436,46,28.22085889570552,84,51.533742331288344,95.34220511367481,38.526866441057415,52.760736196319016,72798792.29892358,627.9879229892358,62798792.29892358,F10_KOSDAQ만,S02_거래대금높,weekly_2,F10_KOSDAQ만__S02_거래대금높,FULL_weekly_2
219,312,38,17.35159817351598,76,34.70319634703196,112,51.141552511415526,124.89420232021259,55.57949462022534,61.18721461187214,131719093.21829349,1217.1909321829348,121719093.21829349,F10_KOSDAQ만,S03_점수낮,weekly_2,F10_KOSDAQ만__S03_점수낮,FULL_weekly_2
140,391,17,12.142857142857142,45,32.142857142857146,73,52.142857142857146,88.35367603528267,36.320864511300655,67.14285714285714,60849210.31582092,508.4921031582092,50849210.31582092,F10_KOSDAQ만,S04_점수높,weekly_2,F10_KOSDAQ만__S04_점수높,FULL_weekly_2
123,408,9,7.317073170731707,29,23.577235772357724,61,49.59349593495935,81.0229144325719,32.43882157539608,58.536585365853654,49899750.537737176,398.99750537737174,39899750.537737176,F10_KOSDAQ만,S05_변동성낮,weekly_2,F10_KOSDAQ만__S05_변동성낮,FULL_weekly_2
164,367,32,19.51219512195122,61,37.19512195121951,89,54.268292682926834,116.3673791653207,51.71637008398885,58.536585365853654,94814846.9377417,848.1484693774169,84814846.9377417,F10_KOSDAQ만,S06_변동성높,weekly_2,F10_KOSDAQ만__S06_변동성높,FULL_weekly_2
186,345,33,17.741935483870968,72,38.70967741935484,115,61.82795698924731,117.85844010585012,56.354114640563715,65.05376344086021,114818653.2314485,1048.186532314485,104818653.2314485,F10_KOSDAQ만,S07_slope강한,weekly_2,F10_KOSDAQ만__S07_slope강한,FULL_weekly_2
135,396,22,16.296296296296298,37,27.40740740740741,75,55.55555555555556,102.6450039442115,47.30051449165116,60.74074074074074,73855694.56372908,638.5569456372908,63855694.56372908,F10_KOSDAQ만,S08_외인매수강,weekly_2,F10_KOSDAQ만__S08_외인매수강,FULL_weekly_2
146,385,26,17.80821917808219,52,35.61643835616438,91,62.328767123287676,119.53460275399709,57.42185916596233,66.43835616438356,93835914.382305,838.35914382305,83835914.382305,F10_KOSDAQ만,S09_52주고점근접,weekly_2,F10_KOSDAQ만__S09_52주고점근접,FULL_weekly_2
124,407,15,12.096774193548388,34,27.419354838709676,62,50.0,101.11244731059058,46.44207373356727,60.483870967741936,67588171.42962343,575.8817142962343,57588171.429623425,F10_KOSDAQ만,S10_랜덤,weekly_2,F10_KOSDAQ만__S10_랜덤,FULL_weekly_2
139,701,15,10.79136690647482,51,36.69064748201439,81,58.27338129496403,119.04487415307159,72.79984052859535,68.34532374100719,111191778.33474752,1011.9177833474753,101191778.33474752,F01_회피6_기본,S01_거래대금낮,weekly_3,F01_회피6_기본__S01_거래대금낮,FULL_weekly_3
133,707,17,12.781954887218044,37,27.819548872180448,64,48.1203007518797,93.28127802954812,42.01850628427992,59.3984962406015,65884613.358092286,558.8461335809229,55884613.358092286,F01_회피6_기본,S02_거래대금높,weekly_3,F01_회피6_기본__S02_거래대금높,FULL_weekly_3
147,693,14,9.523809523809524,38,25.850340136054424,70,47.61904761904761,82.68516378424137,34.2535866231241,63.94557823129252,60352772.335992426,503.52772335992427,50352772.335992426,F01_회피6_기본,S03_점수낮,weekly_3,F01_회피6_기본__S03_점수낮,FULL_weekly_3
123,717,10,8.130081300813007,38,30.89430894308943,62,50.40650406504065,83.78824444359525,36.3841844789169,63.41463414634146,54752546.909067795,447.5254690906779,44752546.909067795,F01_회피6_기본,S04_점수높,weekly_3,F01_회피6_기본__S04_점수높,FULL_weekly_3
120,720,2,1.6666666666666667,21,17.5,40,33.33333333333333,53.62098380719088,14.878574540096833,51.66666666666667,27854289.448116202,178.542894481162,17854289.448116202,F01_회피6_기본,S05_변동성낮,weekly_3,F01_회피6_기본__S05_변동성낮,FULL_weekly_3
107,733,13,12.149532710280374,48,44.85981308411215,66,61.6822429906542,112.88329962801117,47.85236891701057,66.35514018691589,61202034.74120131,512.020347412013,51202034.74120131,F01_회피6_기본,S06_변동성높,weekly_3,F01_회피6_기본__S06_변동성높,FULL_weekly_3
184,656,30,16.304347826086957,69,37.5,106,57.608695652173914,118.35641677674973,57.63625906187043,67.93478260869566,116050716.6738416,1060.507166738416,106050716.6738416,F01_회피6_기본,S07_slope강한,weekly_3,F01_회피6_기본__S07_slope강한,FULL_weekly_3
147,693,19,12.925170068027212,45,30.612244897959183,78,53.06122448979592,106.38203668410969,58.102475141423994,67.3469387755102,95410638.45789327,854.1063845789326,85410638.45789327,F01_회피6_기본,S08_외인매수강,weekly_3,F01_회피6_기본__S08_외인매수강,FULL_weekly_3
179,661,24,13.40782122905028,57,31.843575418994412,97,54.18994413407822,102.00055218443872,51.209835081328876,71.50837988826815,101665604.79557869,916.6560479557869,91665604.79557869,F01_회피6_기본,S09_52주고점근접,weekly_3,F01_회피6_기본__S09_52주고점근접,FULL_weekly_3
166,674,13,7.83132530120482,45,27.10843373493976,84,50.602409638554214,87.11367426859807,36.99799307219625,61.44578313253012,71416668.49984576,614.1666849984576,61416668.49984576,F01_회피6_기본,S10_랜덤,weekly_3,F01_회피6_기본__S10_랜덤,FULL_weekly_3
132,664,12,9.090909090909092,36,27.27272727272727,54,40.909090909090914,98.8784201550066,58.256890529152926,65.9090909090909,86899095.49848187,768.9909549848187,76899095.49848187,F02_slope_05,S01_거래대금낮,weekly_3,F02_slope_05__S01_거래대금낮,FULL_weekly_3
146,650,12,8.21917808219178,37,25.34246575342466,66,45.20547945205479,75.77092248475067,32.295697129083386,57.534246575342465,57151717.80846174,471.5171780846174,47151717.80846174,F02_slope_05,S02_거래대금높,weekly_3,F02_slope_05__S02_거래대금높,FULL_weekly_3
149,647,16,10.738255033557047,43,28.859060402684566,70,46.97986577181208,87.45583666150114,35.89285729880804,60.40268456375839,63480357.37522397,534.8035737522397,53480357.37522397,F02_slope_05,S03_점수낮,weekly_3,F02_slope_05__S03_점수낮,FULL_weekly_3
