rule,type,feat,direction,cut,train_n,train_winner_rate,train_loser_rate,train_winner_lift,train_loser_lift,train_mean_ret,train_median_ret,test_n,test_winner_rate,test_loser_rate,test_winner_lift,test_loser_lift,test_mean_ret,test_median_ret
candle_pct <= 2.8,uni,candle_pct,le,2.8,487,0.24845995893223818,0.13141683778234087,1.6094869285999753,0.7536751742573702,20.642336302408076,0.8206330597889802,254,0.16141732283464566,0.2204724409448819,0.7841792053221069,1.1916845767596063,15.82406169175837,-5.503663003663004
cum_5d_gain >= 45.478,uni,cum_5d_gain,ge,45.478,483,0.14906832298136646,0.2919254658385093,0.965642586185335,1.6741916793067688,8.40024108612361,-8.176100628930817,256,0.265625,0.25390625,1.2904290429042904,1.3723990208078336,24.4063500739161,-1.0171590659395537
rs_ratio >= 1.121,uni,rs_ratio,ge,1.121,1942,0.1709577754891864,0.2646755921730175,1.1074392275312934,1.5179137347914229,11.420177488290195,-8.257048216138077,974,0.2587268993839836,0.24229979466119098,1.2569174781954582,1.309664495989987,34.481375805059486,-1.7479674796747968
rs_ratio >= 1.173,uni,rs_ratio,ge,1.173,1450,0.17379310344827587,0.2731034482758621,1.1258060634112474,1.5662474645030426,12.408712212676242,-7.8866300010784,727,0.2833562585969739,0.23658872077028886,1.3765690186625266,1.2787953377253312,39.572052816760035,0.7987220447284344
rs_ratio >= 1.243,uni,rs_ratio,ge,1.243,970,0.17010309278350516,0.27010309278350514,1.1019027191586523,1.5490404346680877,13.918611098095132,-7.003891050583658,461,0.28633405639913234,0.24511930585683298,1.3910354159060159,1.3249043508736529,38.86544447632353,3.039832285115304
rs_ratio >= 1.3814,uni,rs_ratio,ge,1.3814,483,0.18219461697722567,0.2981366459627329,1.1802298275598537,1.7098127788664872,16.489575133662534,-7.694558221181978,223,0.3273542600896861,0.24663677130044842,1.590315085320191,1.3331064651931215,51.79784134199448,17.98469387755102
past_5d >= 45.478,uni,past_5d,ge,45.478,483,0.14906832298136646,0.2919254658385093,0.965642586185335,1.6741916793067688,8.40024108612361,-8.176100628930817,256,0.265625,0.25390625,1.2904290429042904,1.3723990208078336,24.4063500739161,-1.0171590659395537
ChangeRatio >= 22.35,uni,ChangeRatio,ge,22.35,484,0.15495867768595042,0.26239669421487605,1.003799434244828,1.5048442617718263,8.286233276310607,-13.449697488890077,238,0.21428571428571427,0.2773109243697479,1.041018387553041,1.4989045801919298,24.220274487139623,-8.52560545263098
Amount <= 7.21611e+09,uni,Amount,le,7216110200.0,484,0.2334710743801653,0.04338842975206612,1.5123911475955405,0.24883251572605,24.66109326752701,6.400576746624722,274,0.18613138686131386,0.11313868613138686,0.9042422490424225,0.6115305238142036,18.280414466278064,1.8816538747214655
Amount >= 9.69032e+10,uni,Amount,ge,96903183300.0,2897,0.14256127027959958,0.27787366240938904,0.9234908595561713,1.5936046283870606,5.683637553606754,-14.000000000000002,1351,0.20133234641006661,0.2686898593634345,0.9780898149030298,1.4523065103414035,18.974608233068917,-6.924315619967794
Amount >= 1.2164e+11,uni,Amount,ge,121639979646.0,2415,0.13706004140786748,0.2803312629399586,0.8878547111870718,1.6076989601286276,5.179489990455632,-13.812154696132598,1153,0.199479618386817,0.28534258456201217,0.9690891031861207,1.5423168340585627,18.64873668474363,-6.924979389942291
Amount >= 1.54898e+11,uni,Amount,ge,154898008000.0,1932,0.14699792960662525,0.291407867494824,0.9522308835994275,1.6712232543434589,6.567576546734225,-14.102564102564102,951,0.19663512092534174,0.29337539432176657,0.9552702904359835,1.5857353014992914,17.758919133028286,-7.605177993527508
Amount >= 2.08037e+11,uni,Amount,ge,208036838800.0,1449,0.1518288474810214,0.2939958592132505,0.9835248562998783,1.6860653791600082,7.53784339504499,-14.44759206798867,666,0.1981981981981982,0.3003003003003003,0.9628638539529628,1.6231653930552339,20.74274378519553,-6.467941507311586
Amount >= 2.90771e+11,uni,Amount,ge,290770925969.9999,966,0.15113871635610765,0.30124223602484473,0.9790542887712423,1.7276233286463465,7.181766838956229,-16.329272420063237,398,0.20100502512562815,0.27638190954773867,0.9764996600162529,1.4938831243118897,19.42065362040605,-4.75
Amount >= 4.27728e+11,uni,Amount,ge,427728485411.9991,483,0.14078674948240166,0.2815734989648033,0.9119957758417053,1.6148231800405715,7.9021805851544045,-15.755208333333334,234,0.2222222222222222,0.2948717948717949,1.0795746241290793,1.5938235571038508,19.12644510844815,-4.75
pos_240_high <= -45.2819,uni,pos_240_high,le,-45.2819,483,0.060041407867494824,0.33126293995859213,0.3889393749913155,1.899791976518319,-9.699406653600494,-21.342592592592595,388,0.2422680412371134,0.18814432989690721,1.1769589330067027,1.0169465860767959,26.49124245699807,4.446742502585315
pos_240_high <= -38.3263,uni,pos_240_high,le,-38.3263,968,0.06921487603305786,0.29132231404958675,0.44836374729602313,1.6707326055891927,-6.820077319134615,-17.664041994750654,782,0.20843989769820973,0.20460358056265984,1.0126189089497184,1.1059111527107783,17.685409874183016,-6.024096385542169
pos_240_high <= -33.3925,uni,pos_240_high,le,-33.3925,1450,0.08551724137931034,0.26482758620689656,0.5539680629483916,1.5187854201241624,-1.094377047794084,-14.66299610002294,1086,0.19244935543278086,0.19705340699815838,0.9349354824985261,1.065101401840719,14.71614255036981,-5.015128684358685
pos_252_high <= -46.0315,uni,pos_252_high,le,-46.0315,483,0.057971014492753624,0.33540372670807456,0.3755276724054081,1.9235393762247983,-9.963880687213889,-20.58516196447231,401,0.2543640897755611,0.17955112219451372,1.2357225747512406,0.9704990888751194,28.324563669880565,4.4491525423728815
pos_252_high <= -39.2748,uni,pos_252_high,le,-39.2748,966,0.07660455486542443,0.29296066252587993,0.49623299567857493,1.6801285292333885,-5.910171645681109,-17.61397239593072,781,0.20486555697823303,0.2023047375160051,0.9952544550229669,1.0934855824610508,17.945339921168465,-5.444887118193891
past_20 >= 20.6721,uni,past_20,ge,20.6721,1930,0.16683937823834197,0.2616580310880829,1.0807608582258232,1.500608030934151,11.734183617507306,-7.623632975824557,912,0.2642543859649123,0.24561403508771928,1.2837704823113891,1.3275784320041228,34.31499873432858,-1.8214936247723135
past_20 >= 25.379,uni,past_20,ge,25.379,1449,0.16356107660455488,0.2670807453416149,1.059524504286687,1.5317072810678949,11.415813389107019,-8.12720848056537,675,0.2725925925925926,0.24592592592592594,1.3242782055983375,1.3292642458860329,38.25918102110618,0.13063357282821686
past_20 >= 32.3175,uni,past_20,ge,32.3175,966,0.17701863354037267,0.2701863354037267,1.1467005710950853,1.5495178308477542,13.634028096000163,-7.123655913978495,474,0.27848101265822783,0.2616033755274262,1.352884655554163,1.4140030677222937,33.15970837631553,0.10070493454179255
past_20 >= 48.4248,uni,past_20,ge,48.4248,483,0.18840579710144928,0.2939958592132505,1.2204649353175763,1.6860653791600082,18.42856377208962,-7.694558221181978,222,0.3108108108108108,0.23423423423423423,1.5099455891535098,1.2660690065830824,41.374281131124604,15.302491103202847
past_60 >= 44.2944,uni,past_60,ge,44.2944,966,0.1956521739130435,0.2660455486542443,1.2674058943682522,1.525770431141275,16.82461614686804,-7.063773482281077,450,0.24444444444444444,0.29777777777777775,1.1875320865419874,1.6095308037535698,31.32597355418783,0.13063357282821686
past_60 >= 64.5255,uni,past_60,ge,64.5255,483,0.20496894409937888,0.2919254658385093,1.3277585560048355,1.6741916793067688,20.342959583740594,-6.989247311827956,236,0.24152542372881355,0.3135593220338983,1.1733512334284275,1.6948322718502997,40.5799886937546,-2.1046643913538112
past_120 >= 96.5812,uni,past_120,ge,96.5812,448,0.1875,0.27455357142857145,1.2145973154362417,1.5745639164756813,13.15085768557827,-6.821795559795678,158,0.27848101265822783,0.2974683544303797,1.352884655554163,1.6078583270068014,34.28772418459111,0.5720823798627002
past_240 <= -38.0951,uni,past_240,le,-38.0951,376,0.047872340425531915,0.34574468085106386,0.3101099528773383,1.982844717513053,-12.285957630364049,-20.575783234546993,259,0.2702702702702703,0.23166023166023167,1.312996164481313,1.2521561603568947,25.042192795266374,8.973487423521414
past_240 <= -29.2566,uni,past_240,le,-29.2566,750,0.06133333333333333,0.2693333333333333,0.3973082774049217,1.5446258665082193,-5.248786481842841,-15.025906735751295,543,0.23756906077348067,0.1841620626151013,1.1541308827015297,0.9954218708791766,22.362075239847822,3.684210526315789
past_240 >= 59.7421,uni,past_240,ge,59.7421,1501,0.10526315789473684,0.2691538974017322,0.6818791946308724,1.5435968019735704,0.5762264558066744,-14.389359129383314,541,0.32162661737523107,0.2513863216266174,1.5624897055324756,1.3587784532474203,34.719401477251836,8.36864406779661
past_240 >= 76.4651,uni,past_240,ge,76.4651,1126,0.11101243339253997,0.2753108348134991,0.7191221524193261,1.5789068197384986,0.45369780779617447,-15.43859649122807,417,0.328537170263789,0.26618705035971224,1.5960617644498263,1.4387784753837078,33.04704859028271,9.60591133004926
